descriptor name p m,+,- r,+,- d,+,- ins ttv
"TRAPPIST-1 c"        2.421823        1.380000        0.610000        0.610000        1.056000        0.035000        0.035000        1.171891        0.530954        0.530954        2.397330   1.0 
"Kepler-11 f"       46.688801        2.000000        0.800000        0.900000        2.490000        0.040000        0.070000        0.129548        0.052959        0.058630       16.557736   1.0 
"Kepler-51 b"       45.153999        2.100000        1.500000        0.800000        7.100000        0.300000        0.300000        0.005867        0.004256        0.002356       16.460692   1.0 
"Kepler-98 b"        1.541680        3.550000        1.600000        1.600000        1.990000        0.220000        0.220000        0.450473        0.252077        0.252077     1536.820439   0.0 
"Kepler-97 b"        2.586640        3.510000        1.900000        1.900000        1.480000        0.130000        0.130000        1.082734        0.651853        0.651853      736.993854   0.0 
"Kepler-102 d"       10.311700        3.800000        1.800000        1.800000        1.180000        0.040000        0.040000        2.312798        1.120499        1.120499       40.318386   0.0 
"Kepler-114 d"       11.776000        3.900000        1.700000        1.700000        2.530000        0.280000        0.280000        0.240826        0.131959        0.131959       25.998394   1.0 
"Kepler-48 b"        4.778000        3.940000        2.100000        2.100000        1.880000        0.100000        0.100000        0.592956        0.329903        0.329903      182.868360   1.0 
"Kepler-350 c"       17.849001        6.100000        3.300000        3.200000        3.100000        1.420000        0.600000        0.204760        0.162499        0.301185      172.268087   1.0 
"Kepler-18 b"        3.504725        6.900000        3.400000        3.400000        2.000000        0.100000        0.100000        0.862500        0.444255        0.444255      451.909263   1.0 
"Kepler-100 b"        6.887050        7.340000        3.200000        3.200000        1.320000        0.040000        0.040000        3.191349        1.421250        1.421250      434.406974   0.0 
"Kepler-177 c"       49.411999        7.500000        3.500000        3.100000        7.100000        3.710000        0.720000        0.020955        0.011673        0.033972       17.638702   1.0 
"Kepler-48 d"       42.896099        7.930000        4.600000        4.600000        2.040000        0.110000        0.110000        0.934077        0.562510        0.562510        9.800382   0.0 
"Kepler-96 b"       16.238501        8.460000        3.400000        3.400000        2.670000        0.220000        0.220000        0.444464        0.209710        0.209710       62.171157   0.0 
"WASP-47 e"        0.789636        9.100000        5.500000        3.600000        1.820000        0.400000        0.400000        1.509480        1.350140        1.160664     3897.234556   0.0 
"Kepler-25 b"        6.238500        9.600000        4.200000        4.200000        2.710000        0.050000        0.050000        0.482351        0.212711        0.212711      482.105279   1.0 
"K2-38 c"       10.561030        9.900000        4.600000        4.600000        2.420000        0.290000        0.290000        0.698536        0.410380        0.410380      128.540558   0.0 
"K2-32 d"       31.715401       10.300000        4.700000        4.700000        3.430000        0.350000        0.350000        0.255244        0.140252        0.140252       14.106631   0.0 
"KOI-94 b"        3.743208       10.500000        4.600000        4.600000        1.710000        0.160000        0.160000        2.099911        1.092602        1.092602     1154.530224   0.0 
"Kepler-106 e"       43.844501       11.170000        5.800000        5.800000        2.560000        0.330000        0.330000        0.665784        0.431051        0.431051       19.312782   0.0 
"WASP-47 d"        9.095000       16.799999       12.000000        7.000000        3.710000        0.820000        0.820000        0.328994        0.320641        0.257641      149.826576   1.0 
"Kepler-328 b"       34.921001       28.500000       12.900000       12.300000        2.300000        0.960000        0.230000        2.342402        1.271981        3.102422       25.717201   1.0 
"Kepler-122 f"       56.268002       36.000000       19.400000       16.200001        1.750000        0.600000        0.160000        6.717201        4.061735        7.541414       21.825784   1.0 
"Kepler-282 d"       24.806000       61.000000       35.900002       36.099998        2.460000        1.000000        0.200000        4.097552        2.610400        5.554324       26.379593   1.0 
"Kepler-277 b"       17.323999       87.300003       41.700001       39.900002        2.920000        0.730000        0.630000        3.506434        2.820682        3.079659      173.113522   1.0 
"Kepler-238 e"       23.653999      169.699997       71.699997       69.099998        5.600000        2.370000        0.460000        0.966313        0.472647        1.288424       74.285313   1.0 
"HD 88133 b"        3.414867      324.186615      193.876297       88.992401       -0.000100        0.000100        0.000100 -324186648084480.000000 -991695936159744.000000 -976623016869888.000000     1343.614448   0.0 
"WASP-47 b"        4.160710      383.000000      190.000000      120.000000       12.900000        2.800000        2.800000        0.178414        0.146051        0.128926      425.045968   1.0 
"Kepler-1647 b"     1107.592285      483.000000      206.000000      206.000000       11.874000        0.138000        0.138000        0.288507        0.123459        0.123459        0.853742   0.0 
"WASP-47 c"      580.700012      500.000000      320.000000      190.000000       -0.000100        0.000100        0.000100 -500000060604416.000000 -1533753759367168.000000 -1511985657151488.000000        0.587115   0.0 
"Kepler-539 c"     1000.000000      762.791992      381.395996      381.395996       -0.000100        0.000100        0.000100 -762792097349632.000000 -2319941617319936.000000 -2319941617319936.000000        0.234971   0.0 
"SWEEPS-11 b"        1.796000     3082.820068     1779.770020     1430.170044       12.666000        2.354000        2.354000        1.517154        1.217667        1.100420        0.000000   0.0 
"Kepler-407 c"     3000.000000     4000.000000     2000.000000     2000.000000       -0.000100        0.000100        0.000100 -4000000484835328.000000 -12165527078174720.000000 -12165527078174720.000000        0.049698   0.0 
