descriptor mass radius density
      0.99000004       1.0820005       4.2961148
       1.1596854       1.1309787       4.4065631
       1.3584548       1.1815635       4.5268604
       1.5912931       1.2337818       4.6575568
       1.8640398       1.2876620       4.7992412
       2.1835351       1.3460276       4.9217701
       2.5577917       1.4031770       5.0892153
       2.9961956       1.4620600       5.2698428
       3.5097417       1.5226999       5.4645608
       4.1113093       1.5851116       5.6744489
       4.8159851       1.6492983       5.9007954
       5.6414421       1.7152568       6.1450542
       6.6083818       1.7829732       6.4089032
       7.7410544       1.8524253       6.6942365
       9.0678663       1.9235640       7.0033889
       10.622093       1.9964418       7.3377551
       12.442713       2.0709197       7.7010224
       14.575387       2.1469220       8.0964449
       17.073599       2.2243505       8.5278283
       20.000004       2.3030910       8.9995298
