descriptor Mearth 1pc_HHe 10pc_HHe Earth_composition MaxIron PureRock Purewater  
0.500000  2.038993  4.478252  0.920552  0.734320  0.964523  1.783494   
0.600000  2.039630  4.450325  0.944210  0.756872  0.992378  1.813011   
0.700000  2.040508  4.423334  0.967325  0.778854  1.019418  1.841685   
0.800000  2.041617  4.397259  0.989909  0.800279  1.045665  1.869537   
0.900000  2.042947  4.372076  1.011973  0.821161  1.071142  1.896592   
1.000000  2.044489  4.347765  1.033528  0.841514  1.095869  1.922871   
1.100000  2.046234  4.324305  1.054583  0.861351  1.119868  1.948396   
1.200000  2.048173  4.301676  1.075151  0.880686  1.143159  1.973189   
1.300000  2.050297  4.279857  1.095240  0.899531  1.165763  1.997270   
1.400000  2.052598  4.258829  1.114862  0.917899  1.187700  2.020660   
1.500000  2.055068  4.238571  1.134026  0.935802  1.208988  2.043380   
1.600000  2.057698  4.219065  1.152742  0.953252  1.229648  2.065448   
1.700000  2.060481  4.200291  1.171020  0.970262  1.249697  2.086886   
1.800000  2.063409  4.182231  1.188870  0.986843  1.269154  2.107711   
1.900000  2.066475  4.164867  1.206300  1.003007  1.288037  2.127942   
2.000000  2.069670  4.148180  1.223321  1.018766  1.306365  2.147598   
2.100000  2.072989  4.132152  1.239941  1.034129  1.324153  2.166696   
2.200000  2.076425  4.116767  1.256170  1.049109  1.341418  2.185255   
2.300000  2.079969  4.102006  1.272017  1.063716  1.358178  2.203290   
2.400000  2.083617  4.087853  1.287490  1.077960  1.374449  2.220819   
2.500000  2.087361  4.074291  1.302597  1.091852  1.390246  2.237858   
2.600000  2.091196  4.061303  1.317349  1.105401  1.405585  2.254424   
2.700000  2.095115  4.048875  1.331752  1.118618  1.420480  2.270531   
2.800000  2.099112  4.036989  1.345816  1.131513  1.434947  2.286196   
2.900000  2.103183  4.025630  1.359548  1.144094  1.449001  2.301433   
3.000000  2.107320  4.014783  1.372956  1.156372  1.462654  2.316257   
3.100000  2.111520  4.004434  1.386049  1.168354  1.475922  2.330682   
3.200000  2.115776  3.994566  1.398834  1.180051  1.488817  2.344723   
3.300000  2.120085  3.985167  1.411319  1.191471  1.501352  2.358392   
3.400000  2.124440  3.976221  1.423510  1.202621  1.513542  2.371703   
