0.069385 2.064964 
0.077851 1.860780 
0.087350 1.712096 
0.098008 1.607034 
0.109967 1.533720 
0.123385 1.480633 
0.138441 1.441597 
0.155333 1.414558 
0.174286 1.397198 
0.195553 1.386724 
0.219414 1.381255 
0.246186 1.380894 
0.276225 1.385741 
0.309930 1.395018 
0.347747 1.407771 
0.390179 1.423157 
0.437788 1.440384 
0.491206 1.458782 
0.551142 1.478209 
0.618391 1.499831 
0.693847 1.524257 
0.778509 1.550837 
0.873501 1.579337 
0.980084 1.610124 
1.099673 1.643316 
1.233853 1.678739 
1.384406 1.716188 
1.553329 1.755451 
1.742864 1.796573 
1.955525 1.839874 
2.194136 1.885425 
2.461861 1.932971 
2.762253 1.982394 
3.099299 2.033819 
3.477471 2.087245 
3.901786 2.142410 
4.377876 2.199199 
4.912058 2.257820 
5.511419 2.318313 
6.183914 2.380381 
6.938466 2.443830 
7.785087 2.508666 
8.735011 2.574970 
9.800844 2.642866 
10.996728 2.712295 
12.338531 2.783076 
13.844060 2.854956 
15.533291 2.927647 
17.428639 3.000856 
19.555254 3.074597 
21.941356 3.149069 
24.618606 3.223893 
27.622531 3.298804 
30.992989 3.373968 
34.774706 3.449263 
39.017862 3.524470 
43.778761 3.599482 
49.120578 3.674398 
55.114195 3.749039 
61.839144 3.822851 
69.384660 3.895482 
77.850869 3.966913 
87.350112 4.036862 
98.008438 4.104592 
109.967276 4.169974 
123.385313 4.232571 
138.440598 4.292104 
155.332906 4.348466 
174.286387 4.401351 
195.552542 4.450441 
219.413561 4.495653 
246.186065 4.536752 
276.225308 4.573700 
309.929893 4.606427 
347.747060 4.634967 
390.178618 4.659438 
437.787610 4.680081 
491.205778 4.697060 
