0.061368834046605515	1.1079264097850223
0.07817253953786726	1.0756039470309475
0.09573358680418642	1.0649468081534927
0.12058705542173634	1.0640486661444986
0.15425029158898187	1.079508231921479
0.19874696687490404	1.1089582098226989
0.2566177778025161	1.1500670152032129
0.33102906589889547	1.1987796150361494
0.42592128618671177	1.2559555109065201
0.5461554486328128	1.3211971708045365
0.6977006192136113	1.3907829936878444
0.8899592671161674	1.467434767378022
1.1346512913517044	1.5510796444717316
1.446121000570027	1.641452193548507
1.8426508358101028	1.739351031122479
2.347527265867877	1.844296874279989
2.986144719793214	1.9564555234806846
3.771615266207642	2.0724625820831233
4.7361482113808755	2.191864404760464
5.9096434498140935	2.31327373398548
7.3257237724937125	2.4363859135053954
9.038308377681142	2.561288964382629
11.11083265553409	2.688768579904455
13.553391210276082	2.8143487326121384
16.42350482217052	2.938619530724306
19.775156555865642	3.060137759497276
23.681191106593236	3.1789998286465764
28.214218387859635	3.2950442502003896
33.48586527279156	3.4085523584609403
39.61847343859186	3.5199696172007306
46.71986684938367	3.628789951434884
54.920457066768385	3.735094509094025
64.21558697753	3.8361665935592457
74.79415149996146	3.9327567840100106
86.75895068916915	4.024194141631904
100.1461032030902	4.109339314287769
115.11358969145678	4.1881675942185534
131.82558580977653	4.260872087598245
150.45385719608228	4.327514930972472
171.18092193465029	4.3881375746173825
194.2039562864795	4.44295531477755
219.74053728006558	4.491963764545664
248.03565664043816	4.5354561148153545
279.3695657457225	4.5736789286625354
314.06566876671957	4.606820177327839
352.49850054554565	4.635283580667388
395.09997487937085	4.659379828327414
442.36309410404607	4.679470066746519
494.8441540744535	4.6959918739019555
