0.200000 0.743467 
0.251785 0.812445 
0.316979 0.881422 
0.399052 0.950400 
0.500000 1.017957 
0.561009 1.052446 
0.629463 1.087934 
0.706269 1.124410 
0.792447 1.161869 
0.889140 1.200329 
0.997631 1.239815 
1.119361 1.280353 
1.255943 1.321968 
1.409191 1.364680 
1.581139 1.408507 
1.774067 1.453472 
1.990536 1.499598 
2.233418 1.546909 
2.505936 1.595433 
2.811707 1.645194 
3.154787 1.696219 
3.539729 1.748523 
3.971641 1.802058 
4.456255 1.856729 
5.000000 1.912533 
5.610092 1.969478 
6.294627 2.027541 
7.062688 2.086673 
7.924466 2.146821 
8.891397 2.207939 
9.976312 2.270014 
11.193606 2.333059 
12.559432 2.397091 
14.091915 2.462033 
15.811388 2.527728 
17.740669 2.593994 
19.905359 2.660844 
22.334180 2.728185 
25.059362 2.795696 
28.117066 2.863112 
31.547867 2.930188 
35.397289 2.996683 
39.716412 3.062377 
44.562547 3.127129 
50.000000 3.190888 
56.100923 3.253615 
62.946271 3.315266 
