descriptor name p m,+,- r,+,- d,+,- ins ttv
"CoRoT-8 b"        6.212290       69.919998        9.530000        9.530000        6.390000        0.220000        0.220000        0.267978        0.045828        0.045828       88.263213   0.0 
"Kepler-34 b"      288.821991       69.919998        3.496000        3.178000        8.564000        0.135000        0.157000        0.111320        0.008274        0.007302        1.955158   1.0 
"HATS-5 b"        4.763387       75.322998        3.814000        3.914000       10.223000        0.280000        0.280000        0.070501        0.006804        0.006854      182.591383   0.0 
"WASP-29 b"        3.922727       77.546997        6.356000        6.356000        8.878000        0.628000        0.392000        0.110820        0.017262        0.025210      150.640708   0.0 
"WASP-69 b"        3.868138       82.632004        5.403000        5.403000        9.113000        0.314000        0.314000        0.109185        0.013355        0.013355      141.745571   0.0 
"WASP-131 b"        5.322023       85.814102        6.356600        6.356600       13.675000        0.560000        0.560000        0.033556        0.004814        0.004814      751.069401   0.0 
"WASP-39 b"        4.055259       88.988998        9.535000        9.535000       14.235000        0.448000        0.448000        0.030851        0.004406        0.004406      262.047873   0.0 
"WASP-21 b"        4.322482       95.345001        3.496000        3.496000       11.990000        0.560000        0.560000        0.055315        0.008012        0.008012      529.198119   0.0 
"HAT-P-51 b"        4.218028       98.209473        5.720940        5.720940       14.493000        0.605000        0.605000        0.032261        0.004456        0.004456      332.433444   0.0 
"WASP-20 b"        4.899628       98.841003        5.403000        5.403000       16.388000        0.661000        0.661000        0.022457        0.002982        0.002982      600.027362   0.0 
"Kepler-16 b"      228.776001      105.833000        5.085000        5.085000        8.449000        0.029000        0.029000        0.175471        0.008622        0.008622        0.355485   1.0 
"HD 149026 b"        2.875891      116.957001        4.132000        4.449000        9.113000        0.303000        0.280000        0.154540        0.015255        0.016498     1610.393388   0.0 
"WASP-49 b"        2.781739      120.135002        8.581000        8.581000       12.498000        0.527000        0.527000        0.061539        0.008940        0.008940      589.790878   0.0 
"WASP-63 b"        4.378090      120.769997        9.535000        9.535000       16.028999        1.121000        0.673000        0.029325        0.004359        0.006574      925.355030   0.0 
"WASP-132 b"        7.133521      130.310303        9.534900        9.534900        9.752000        0.336000        0.336000        0.140507        0.017794        0.017794       56.393082   0.0 
"Kepler-289 c"      125.851799      132.000000       17.000000       17.000000       11.590000        0.190000        0.190000        0.084786        0.011688        0.011688        4.545828   1.0 
"K2-60 b"        3.002650      135.395584       11.759710       11.759710        7.656000        0.415000        0.415000        0.301716        0.055624        0.055624      633.918541   0.0 
"Kepler-77 b"        3.578781      136.660995       10.170000       10.170000       10.761000        0.179000        0.179000        0.109670        0.009826        0.009826      403.241243   0.0 
"Kepler-12 b"        4.437963      137.302567       16.844990       16.209330       19.660999        0.347000        0.404000        0.018066        0.002480        0.002337      793.135228   0.0 
"Kepler-7 b"        4.885489      140.163025       13.666690       13.348860       18.181000        0.146000        0.146000        0.023323        0.002342        0.002291     1107.798280   0.0 
"WASP-94 A b"        3.950191      143.653000       11.124000       10.170000       19.280001        0.670000        0.560000        0.020044        0.002337        0.002526     1102.323248   0.0 
"WASP-52 b"        1.749780      146.199997        6.360000        6.360000       14.240000        0.340000        0.340000        0.050631        0.004243        0.004243      475.858210   0.0 
"CoRoT-5 b"        4.037896      148.419998       14.937000        7.628000       15.558000        0.516000        0.527000        0.039412        0.005637        0.004414      714.837517   0.0 
"WASP-13 b"        4.353011      151.598999       13.984000       15.573000       15.569000        0.504000        0.628000        0.040171        0.006112        0.005679      873.094032   0.0 
"WASP-31 b"        3.405910      151.916000        9.217000        9.217000       17.363001        0.560000        0.560000        0.029022        0.003315        0.003315     1021.217703   0.0 
"WASP-96 b"        3.425260      152.550003        9.530000        9.530000       13.450000        0.670000        0.670000        0.062697        0.010155        0.010155      453.547810   0.0 
"WASP-6 b"        3.361002      154.147552        8.581410        8.581410       13.787000        0.392000        0.392000        0.058820        0.005991        0.005991      322.874506   0.0 
"WASP-17 b"        3.735438      154.465378       10.170560       10.170560       22.316999        0.908000        0.908000        0.013897        0.001927        0.001927     1628.485138   0.0 
"WASP-11 b"        3.722475      154.776993        5.721000        5.721000       11.265000        0.359000        0.303000        0.108271        0.009610        0.011098      176.608386   0.0 
"TrES-4 b"        3.553928      157.008026       11.124050       11.124050       20.601999        0.908000        1.009000        0.017955        0.002929        0.002693     1735.737291   0.0 
"WASP-101 b"        3.585722      158.910004       12.710000       12.710000       15.800000        0.560000        0.560000        0.040288        0.005360        0.005360      981.133571   0.0 
"WASP-118 b"        4.046043      163.364624        6.356600        6.356600       16.141001        0.404000        0.404000        0.038848        0.003285        0.003285     1474.259852   0.0 
"HAT-P-1 b"        4.465300      166.860748        6.038770        6.038770       14.785000        0.213000        0.213000        0.051629        0.002910        0.002910      508.445629   0.0 
"WASP-42 b"        4.981682      167.496414        8.899240        8.899240       12.576000        0.437000        0.437000        0.084213        0.009853        0.009853      180.222957   0.0 
"HAT-P-17 b"       10.338523      169.710007        5.720000        5.720000       11.321000        0.325000        0.325000        0.116964        0.010817        0.010817       61.507615   0.0 
"WASP-80 b"        3.067852      170.992538       11.124050       11.441880       11.198000        0.336000        0.347000        0.121774        0.013817        0.013659       77.547270   0.0 
"WASP-15 b"        3.752066      172.000000       16.000000       16.000000       16.010000        0.860000        0.860000        0.041914        0.007799        0.007799     1242.428220   0.0 
"HATS-13 b"        3.044050      172.581696       22.883760       22.883760       13.585000        0.392000        0.392000        0.068836        0.010900        0.010900      402.436836   0.0 
"Kepler-41 b"        1.855558      177.979996       25.430000       25.430000       14.460000        0.220000        0.220000        0.058866        0.008830        0.008830     1703.806367   0.0 
"HAT-P-25 b"        3.652836      180.201996        6.992000        6.992000       13.339000        0.908000        0.628000        0.075926        0.011121        0.015782      349.091661   0.0 
"Kepler-56 c"       21.402390      181.000000       21.000000       19.000000        9.800000        0.460000        0.460000        0.192309        0.035088        0.033777      321.907199   1.0 
"WASP-62 b"        4.411953      181.154999       12.713000       12.713000       15.581000        0.673000        0.673000        0.047892        0.007058        0.007058      711.450580   0.0 
"WASP-56 b"        4.617101      181.473007       10.806000       11.124000       12.240000        0.392000        0.370000        0.098962        0.010736        0.011278      364.619198   0.0 
"K2-30 b"        4.098503      184.023575        8.899240        8.581410       11.646000        0.560000        0.572000        0.116505        0.018067        0.017663      234.330963   0.0 
"WASP-25 b"        3.764825      184.334000       12.713000       12.713000       13.675000        0.673000        0.560000        0.072081        0.010155        0.011746      358.368839   0.0 
"HAT-P-55 b"        3.585247      184.977066       17.798479       17.798479       13.249000        0.616000        0.616000        0.079537        0.013478        0.013478      492.617959   0.0 
"Kepler-423 b"        2.684329      189.100998       25.743000       25.743000       13.361000        0.583000        0.583000        0.079282        0.014973        0.014973      603.976915   0.0 
"XO-2 N b"        2.615859      189.737000        6.674000        6.674000       11.422000        0.347000        0.347000        0.127328        0.012439        0.012439      547.272720   0.0 
"WASP-124 b"        3.372650      190.697998       22.248100       22.248100       13.899000        0.336000        0.336000        0.071022        0.009756        0.009756      617.549405   0.0 
"HAT-P-40 b"        4.457243      195.457001       12.077000       12.077000       19.392000        0.695000        0.695000        0.026803        0.003324        0.003324     1620.540640   0.0 
"WASP-22 b"        3.532731      196.101105        8.899240        5.720940       13.440000        0.516000        0.303000        0.080776        0.006579        0.009597      840.906496   0.0 
"HAT-P-27 b"        3.039577      197.050003        9.530000        9.530000       11.430000        0.780000        0.670000        0.131959        0.024067        0.027759      354.611759   0.0 
"WASP-55 b"        4.465629      199.279404       12.077540       12.395370       14.964000        0.359000        0.247000        0.059473        0.004655        0.005657      474.306068   0.0 
"WASP-90 b"        3.916243      200.232895       22.248100       22.248100       18.271000        1.009000        1.009000        0.032828        0.006549        0.006549     1900.178957   0.0 
"WASP-54 b"        3.693641      202.130997        7.945000        7.628000       18.528000        1.009000        0.930000        0.031780        0.004946        0.005329     1676.586172   0.0 
"WASP-57 b"        2.838918      204.682526       19.705460       19.705460       11.769000        0.594000        0.594000        0.125563        0.022530        0.022530      536.111226   0.0 
"HATS-29 b"        4.605875      207.542984       20.023291       20.023291       14.022000        0.684000        0.684000        0.075280        0.013195        0.013195      354.916566   0.0 
"HAT-P-43 b"        3.332687      210.395004       19.069000       19.069000       14.359000        0.695000        0.370000        0.071066        0.008466        0.012164      560.088279   0.0 
"Kepler-6 b"        3.234699      212.310440       12.077540       11.124050       14.617000        0.202000        0.370000        0.067982        0.006450        0.004542      847.876718   0.0 
"HAT-P-4 b"        3.056536      213.255005       10.488000       13.984000       14.280000        0.549000        0.673000        0.073234        0.010963        0.009716     1367.555370   0.0 
"KELT-10 b"        4.166274      215.806564       12.395370       12.077540       15.681000        0.773000        0.549000        0.055968        0.006700        0.008850      597.736345   0.0 
"HAT-P-24 b"        3.355240      217.703995       10.488000       10.488000       13.922000        0.751000        0.751000        0.080679        0.013623        0.013623     1194.524224   0.0 
"WASP-84 b"        8.523486      220.565002        8.899000        8.899000       10.559000        0.247000        0.247000        0.187356        0.015166        0.015166       67.837050   0.0 
"HATS-30 b"        3.174352      224.387985       12.395370       12.395370       13.171000        0.583000        0.583000        0.098207        0.014125        0.014125      664.983865   0.0 
"HAT-P-30 b"        2.810595      225.968002        8.899000        8.899000       15.020000        0.729000        0.729000        0.066686        0.010059        0.010059     1203.667442   0.0 
"CoRoT-4 b"        9.202050      228.830002       25.430000       25.430000       13.340000        0.670000        0.560000        0.096393        0.016190        0.018047      221.301154   0.0 
"WASP-35 b"        3.161575      228.828003       19.069000       19.069000       14.796000        0.560000        0.560000        0.070644        0.009950        0.009950      738.641868   0.0 
"WASP-81 b"        2.716476      231.698074       11.441880       11.124050       16.018000        0.572000        0.516000        0.056376        0.006118        0.006618     1142.920816   0.0 
"K2-29 b"        3.258832      232.015900       12.713200       12.713200       13.339000        0.224000        0.224000        0.097757        0.007276        0.007276      308.205652   0.0 
"TrES-1 b"        3.030065      238.998001       14.937000       14.620000       11.960000        0.247000        0.235000        0.139701        0.012002        0.012163      285.794012   0.0 
"HAT-P-54 b"        3.799847      241.550797       10.170560       10.170560       10.581000        0.314000        0.314000        0.203905        0.020081        0.020081       75.222058   0.0 
"HAT-P-33 b"        3.474474      242.175995       32.098999       32.098999       18.898001        0.504000        0.504000        0.035883        0.005555        0.005555     1668.828044   0.0 
"HAT-P-9 b"        3.922890      247.899994       28.600000       28.600000       15.690000        0.670000        0.670000        0.064181        0.011065        0.011065      910.532489   0.0 
"HAT-P-41 b"        2.694047      254.253006       32.417000       32.417000       18.886999        0.852000        0.572000        0.037738        0.005908        0.007017     2329.290725   0.0 
"WASP-92 b"        2.174674      255.853149       21.612440       21.612440       16.375999        0.863000        0.863000        0.058260        0.010443        0.010443     2069.309042   0.0 
"CoRoT-9 b"       95.273804      266.970001       22.250000       22.250000       11.770000        0.450000        0.450000        0.163732        0.023214        0.023214        4.797612   0.0 
"WASP-142 b"        2.052868      266.977203       28.604700       28.604700       17.150000        0.897000        0.897000        0.052928        0.010056        0.010056     2606.977009   0.0 
"HAT-P-13 b"        2.916250      270.462006       12.077000       12.077000       14.258000        0.729000        0.729000        0.093310        0.014907        0.014907     1224.690565   1.0 
"WASP-1 b"        2.519945      271.415009       18.115999       16.525999       16.622999        0.269000        0.381000        0.059089        0.005662        0.004601        0.000000   0.0 
"WASP-23 b"        2.944426      280.950012       27.968000       31.464001       10.783000        0.527000        0.628000        0.224084        0.045061        0.041343      273.409718   0.0 
"WASP-123 b"        2.977641      285.729156       11.441880       11.441880       14.773000        0.729000        0.729000        0.088623        0.013591        0.013591      876.559303   0.0 
"KELT-4 A b"        2.989593      286.682648       19.069799       18.751970       19.044001        0.516000        0.504000        0.041508        0.004299        0.004331     1830.420502   0.0 
"WASP-28 b"        3.408830      288.260010       13.666000       13.666000       13.597000        0.471000        0.471000        0.114671        0.013098        0.013098      766.443950   0.0 
"WASP-48 b"        2.143636      288.000000       27.000000       27.000000       15.650000        0.570000        0.570000        0.075136        0.010818        0.010818     2442.800008   0.0 
"WASP-76 b"        1.809886      292.403595        9.534900        9.534900       20.511999        0.673000        0.448000        0.033881        0.002480        0.003513     3771.460565   0.0 
"XO-1 b"        3.941507      292.390991       25.424999       25.424999       13.563000        0.336000        0.336000        0.117192        0.013405        0.013405      356.576992   0.0 
"WASP-98 b"        2.962640      293.039246       25.426399       25.426399       12.823000        0.381000        0.381000        0.138981        0.017289        0.017289      311.509102   0.0 
"WASP-41 b"        3.052404      298.760193       15.891500       15.891500       13.227000        0.336000        0.336000        0.129104        0.011998        0.011998      397.619413   0.0 
"Kepler-412 b"        1.720860      299.078033       39.728748        6.038770       15.031000        0.493000        0.516000        0.088069        0.014803        0.008846     1862.373627   1.0 
"WASP-74 b"        2.137750      301.938507       19.069799       19.069799       17.486000        0.673000        0.673000        0.056474        0.007432        0.007432     2239.419019   0.0 
"WASP-68 b"        5.084298      301.929993        9.530000        9.530000       13.900000        1.120000        0.670000        0.112425        0.016640        0.027407      810.019599   0.0 
"K2-99 b"       18.249001      308.295105       28.604700       28.604700       14.460000        0.560000        0.560000        0.101967        0.015161        0.015161      441.264887   0.0 
"WASP-129 b"        5.748145      317.829987       31.783001       31.783001       10.424000        0.336000        0.336000        0.280603        0.039034        0.039034      223.455098   0.0 
"WASP-45 b"        3.126096      318.465668       19.705460       19.705460       11.119000        0.426000        0.426000        0.231668        0.030241        0.030241      315.035174   0.0 
"Kepler-87 b"      114.736351      324.200012        8.800000        8.800000       13.490000        0.550000        0.550000        0.132062        0.016546        0.016546       12.853828   1.0 
"WASP-26 b"        2.756600      326.714996        6.674000        6.674000       14.359000        0.841000        0.841000        0.110356        0.019521        0.019521     1189.488580   0.0 
"CoRoT-1 b"        1.508956      327.350006       38.139999       38.139999       16.700001        0.900000        0.900000        0.070285        0.014007        0.014007     2164.363372   0.0 
"HAT-P-6 b"        3.852985      335.932007       37.820000       37.820000       14.908000        0.684000        0.684000        0.101390        0.018029        0.018029     1300.703759   0.0 
"HAT-P-5 b"        2.788491      336.890015       34.959999       34.959999       14.120000        0.560000        0.560000        0.119670        0.018893        0.018893      934.458357   0.0 
"WASP-19 b"        0.788839      339.760284       12.077540       11.759710       15.603000        0.448000        0.448000        0.089443        0.008335        0.008303     3316.282819   0.0 
"WASP-75 b"        2.484193      340.059998       15.890000       15.890000       14.235000        0.538000        0.538000        0.117892        0.014457        0.014457     1403.495228   0.0 
"HATS-14 b"        2.766764      340.395935       22.248100       22.248100       11.646000        0.359000        0.247000        0.215503        0.019657        0.024404      435.116119   0.0 
"HATS-3 b"        3.547851      340.381989       43.223000       43.223000       15.480000        0.392000        0.392000        0.091760        0.013578        0.013578     1216.600074   0.0 
"WASP-24 b"        2.341213      340.381989       11.441000       12.077000       14.571000        0.437000        0.426000        0.110027        0.010335        0.010641     1626.972267   0.0 
"CoRoT-19 b"        3.897130      352.779999       19.070000       19.070000       14.460000        0.340000        0.340000        0.116681        0.010369        0.010369     1260.630270   0.0 
"WTS-2 b"        1.018707      355.969604       50.852798       50.852798       15.278000        0.684000        0.684000        0.099819        0.019573        0.019573      917.758572   0.0 
"WASP-95 b"        2.184673      359.130005       31.780001       12.710000       13.560000        0.670000        0.670000        0.144037        0.024866        0.021951      989.602132   0.0 
"WASP-133 b"        2.176423      368.682800       28.604700       28.604700       13.563000        0.560000        0.560000        0.147770        0.021598        0.021598     1647.892167   0.0 
"KELT-18 b"        2.871752      375.039398       34.961300       34.961300       17.598000        0.471000        0.404000        0.068816        0.007976        0.008467     3136.744846   0.0 
"WASP-121 b"        1.274925      375.992889       20.341120       19.705460       20.905001        0.493000        0.493000        0.041156        0.003665        0.003624     5150.295765   0.0 
"XO-5 b"        4.187756      378.200012        9.530000        9.530000       12.780000        0.340000        0.340000        0.181188        0.015165        0.015165      375.571772   0.0 
"TrES-2 b"        2.470613      380.442505       21.612440       21.612440       13.978000        0.560000        0.504000        0.139301        0.017020        0.018518      833.170424   0.0 
"WASP-138 b"        3.634433      387.752594       25.426399       25.426399       12.218000        0.560000        0.560000        0.212596        0.032386        0.032386     1051.673192   0.0 
"HATS-35 b"        1.820999      388.388275       24.790739       24.790739       16.410000        0.773000        0.493000        0.087890        0.009707        0.013629     2822.102758   0.0 
"WASP-130 b"       11.550980      390.930908       12.713200       12.713200        9.976000        0.336000        0.336000        0.393759        0.041796        0.041796       80.696139   0.0 
"WASP-82 b"        2.705782      394.109192       12.713200       12.713200       18.719000        0.785000        0.560000        0.060085        0.005730        0.007804     3784.807953   0.0 
"OGLE-TR-113 b"        1.432475      400.449005       50.851002       50.851002       12.251000        0.314000        0.213000        0.217787        0.029898        0.032331      534.742939   0.0 
"WASP-85 A b"        2.655678      402.054962       20.658951       20.658951       13.899000        0.336000        0.336000        0.149739        0.013309        0.013309      742.115737   0.0 
"Kepler-428 b"        3.525633      403.630005       60.389999       60.389999       12.110000        0.340000        0.340000        0.227275        0.039022        0.039022      215.814584   0.0 
"WASP-64 b"        1.573292      403.945007       21.612000       21.612000       14.247000        0.437000        0.437000        0.139686        0.014869        0.014869     1223.982207   0.0 
"WASP-104 b"        1.755414      404.263000       14.937000       14.937000       12.745000        0.415000        0.415000        0.195274        0.020394        0.020394      870.879234   0.0 
"KELT-7 b"        2.734775      406.822388       57.209400       57.209400       17.183001        0.516000        0.527000        0.080188        0.013476        0.013392     2935.124910   0.0 
"KELT-14 b"        1.710057      408.093719       10.170560       10.170560       19.537001        0.527000        0.527000        0.054725        0.004634        0.004634     2456.463637   0.0 
"Qatar-1 b"        1.420024      411.272034       16.527161       15.573670       12.812000        0.291000        0.280000        0.195559        0.015038        0.015245      666.793136   0.0 
"CoRoT-13 b"        4.035190      415.704010       20.976000       20.976000        9.920000        0.157000        0.157000        0.425843        0.029505        0.029505      439.017052   0.0 
"WASP-97 b"        2.072760      419.519989       15.890000       15.890000       12.670000        0.670000        0.670000        0.206264        0.033642        0.033642      935.085900   0.0 
"HATS-4 b"        2.516729      420.471008        8.899000        8.899000       11.433000        0.415000        0.415000        0.281356        0.031212        0.031212      504.728679   0.0 
"HATS-2 b"        1.354133      427.463013       47.672001       47.672001       13.092000        0.336000        0.336000        0.190494        0.025816        0.025816     1030.288539   0.0 
"HAT-P-50 b"        3.122011      429.070496       23.201590       23.201590       14.437000        0.717000        0.717000        0.142593        0.022601        0.022601     1969.195380   0.0 
"OGLE-TR-056 b"        1.211919      441.769989       57.209999       54.029999       15.278000        0.009000        0.009000        0.123879        0.016044        0.015152     3916.203927   0.0 
"WASP-50 b"        1.955096      466.554993       28.921000       27.332001       12.924000        0.538000        0.538000        0.216128        0.030133        0.029813      621.799362   0.0 
"WASP-12 b"        1.091420      467.210114       24.155081       21.930269       21.297001        0.639000        0.616000        0.048368        0.004886        0.004910     7410.237111   0.0 
"KELT-3 b"        2.703390      469.415009       20.976000       20.340000       15.076000        0.807000        0.807000        0.136993        0.022835        0.022786     1804.262410   0.0 
"WASP-103 b"        0.925542      473.546997       27.968000       27.968000       17.127001        0.818000        0.527000        0.094258        0.010329        0.014608     6578.433711   0.0 
"HAT-P-8 b"        3.076378      483.079987       57.209999       50.849998       16.809999        0.900000        0.670000        0.101699        0.017115        0.019530     1639.415388   0.0 
"KELT-2 A b"        4.113791      483.717010       24.789700       24.471901       14.415000        0.729000        0.527000        0.161491        0.019550        0.025827     1424.017758   0.0 
"WASP-65 b"        2.311424      492.619995       50.849998       50.849998       12.464000        0.661000        0.661000        0.254413        0.048250        0.048250      807.670318   0.0 
"HAT-P-7 b"        2.204737      534.590088        6.674430        6.356600       16.712999        0.684000        0.684000        0.114514        0.014132        0.014126     3682.099939   0.0 
"K2-34 b"        2.995607      559.380798       41.317902       41.317902       15.132000        0.751000        0.751000        0.161443        0.026833        0.026833     1524.073310   0.0 
"WASP-77 A b"        1.360031      559.359985       19.070000       19.070000       13.560000        0.220000        0.220000        0.224343        0.013332        0.013332     1284.794520   0.0 
"WASP-114 b"        1.548774      562.241272       20.341120       20.341120       15.009000        0.717000        0.717000        0.166291        0.024579        0.024579     2810.441773   0.0 
"XO-4 b"        4.125083      565.710022       25.430000       25.430000       14.910000        0.560000        0.560000        0.170671        0.020705        0.020705      746.799477   0.0 
"TrES-5 b"        1.482247      568.915710       21.612440       21.612440       13.384000        0.168000        0.168000        0.237296        0.012693        0.012693      805.282724   0.0 
"WASP-37 b"        3.577469      572.070007       54.028999       54.028999       13.002000        0.785000        0.673000        0.260267        0.047303        0.053165      508.888960   0.0 
"HAT-P-36 b"        1.327347      582.239990       31.464001       31.464001       14.168000        0.796000        0.796000        0.204728        0.036237        0.036237     1833.887152   0.0 
"Kepler-117 c"       50.790390      584.780029       57.209999       57.209999       12.341000        0.392000        0.392000        0.311130        0.042491        0.042491       42.598273   0.0 
"WASP-46 b"        1.430368      607.055298       41.317902       41.317902       13.159000        0.415000        0.415000        0.266416        0.031051        0.031051     1197.937616   0.0 
"TrES-3 b"        1.306186      607.030029       23.836000       25.424999       14.975000        0.347000        0.415000        0.180763        0.016620        0.014671     1209.731013   0.0 
"WASP-106 b"        9.289715      611.796997       24.153999       24.153999       12.162000        0.516000        0.314000        0.340089        0.029566        0.045322      277.621061   0.0 
"HAT-P-15 b"       10.863502      618.471008       20.976000       20.976000       12.016000        0.482000        0.482000        0.356484        0.044570        0.044570      108.510364   0.0 
"HATS-18 b"        0.837843      629.303406       24.472910       24.472910       14.986000        1.143000        0.549000        0.186983        0.021799        0.043398     2958.333764   0.0 
"WASP-3 b"        1.846835      629.303406       19.069799       19.069799       15.693000        0.336000        0.336000        0.162833        0.011565        0.011565     2796.560554   0.0 
"Kepler-30 c"       60.323105      640.000000       50.000000       50.000000       12.300000        0.400000        0.400000        0.343926        0.042986        0.042986        8.226186   1.0 
"WASP-61 b"        3.855900      654.702026       54.028999       54.028999       13.899000        0.336000        0.336000        0.243833        0.026788        0.026788     1002.011442   0.0 
"HAT-P-23 b"        1.212883      658.000000       38.000000       38.000000       13.720000        0.410000        0.410000        0.254779        0.027170        0.027170     2423.740831   0.0 
"Kepler-5 b"        3.548466      670.939148       21.294609       27.333380       15.984000        0.404000        0.572000        0.164296        0.018393        0.014142     1768.915200   0.0 
"WASP-53 b"        3.309844      677.613586       29.240360       29.876020       12.038000        0.415000        0.415000        0.388436        0.043530        0.043671      205.616458   0.0 
"HAT-P-22 b"        3.212220      682.351990       19.386999       19.386999       12.106000        0.650000        0.650000        0.384598        0.062906        0.062906      446.917627   0.0 
"HATS-15 b"        1.747488      689.691101       47.674500       47.674500       12.386000        0.448000        0.448000        0.362962        0.046697        0.046697      822.968822   0.0 
"HAT-P-56 b"        2.790833      692.869385       79.457497       79.457497       16.431999        0.448000        0.448000        0.156164        0.021997        0.021997     1903.716990   0.0 
"HAT-P-14 b"        4.627669      709.367004       18.750999       18.750999       12.890000        0.583000        0.583000        0.331217        0.045787        0.045787     1000.733482   0.0 
"WASP-8 b"        8.158715      713.179993       25.108000       29.556999       11.635000        0.078000        0.053000        0.452793        0.017100        0.020858      121.605926   0.0 
"CoRoT-11 b"        2.994330      740.510010      108.059998      108.059998       16.030001        0.340000        0.340000        0.179775        0.028620        0.028620     1495.259731   0.0 
"WASP-36 b"        1.537366      750.396606       22.248100       22.248100       14.874000        0.235000        0.235000        0.228038        0.012749        0.012749     1519.944530   0.0 
